"","16-19","20-24","25-34","35-44","45-54","55-64","65+","value"
"650",0,1,0,0,0,0,0,14
"651",0,1,0,0,0,0,0,4
"652",0,1,0,0,0,0,0,4
"653",0,1,0,0,0,0,0,15
"654",0,1,0,0,0,0,0,34
"655",0,1,0,0,0,0,0,3
"656",0,1,0,0,0,0,0,7
"657",0,1,0,0,0,0,0,3
"658",0,1,0,0,0,0,0,2
"659",0,1,0,0,0,0,0,5
"660",0,1,0,0,0,0,0,3
"661",0,1,0,0,0,0,0,6
"662",0,1,0,0,0,0,0,7
"663",0,1,0,0,0,0,0,6
"664",0,1,0,0,0,0,0,3
"665",0,1,0,0,0,0,0,3
"666",0,1,0,0,0,0,0,9
"667",0,1,0,0,0,0,0,6
"668",0,1,0,0,0,0,0,4
"669",0,1,0,0,0,0,0,6
"670",0,1,0,0,0,0,0,3
"671",0,1,0,0,0,0,0,3
"672",0,1,0,0,0,0,0,3
"673",0,1,0,0,0,0,0,2
"674",0,1,0,0,0,0,0,2
"675",0,1,0,0,0,0,0,10
"676",0,1,0,0,0,0,0,4
"677",0,1,0,0,0,0,0,3
"678",0,1,0,0,0,0,0,2
"679",0,1,0,0,0,0,0,5
"680",0,1,0,0,0,0,0,7
"681",0,1,0,0,0,0,0,2
"682",0,1,0,0,0,0,0,2
"683",0,1,0,0,0,0,0,7
"684",0,1,0,0,0,0,0,2
"685",0,1,0,0,0,0,0,2
"686",0,1,0,0,0,0,0,2
"687",0,1,0,0,0,0,0,10
"688",0,1,0,0,0,0,0,1
"689",0,1,0,0,0,0,0,3
"690",0,1,0,0,0,0,0,10
"691",0,1,0,0,0,0,0,2
"692",0,1,0,0,0,0,0,1
"693",0,1,0,0,0,0,0,2
"694",0,1,0,0,0,0,0,4
"695",0,1,0,0,0,0,0,1
"696",0,1,0,0,0,0,0,2
"697",0,1,0,0,0,0,0,1
"698",0,1,0,0,0,0,0,8
"699",0,1,0,0,0,0,0,5
"700",0,1,0,0,0,0,0,5
"701",0,1,0,0,0,0,0,6
"702",0,1,0,0,0,0,0,4
"703",0,1,0,0,0,0,0,7
"704",0,1,0,0,0,0,0,4
"705",0,1,0,0,0,0,0,3
"706",0,1,0,0,0,0,0,15
"707",0,1,0,0,0,0,0,5
"708",0,1,0,0,0,0,0,2
"709",0,1,0,0,0,0,0,4
"710",0,1,0,0,0,0,0,3
"711",0,1,0,0,0,0,0,3
"712",0,1,0,0,0,0,0,6
"713",0,1,0,0,0,0,0,2
"714",0,1,0,0,0,0,0,2
"715",0,1,0,0,0,0,0,3
"716",0,1,0,0,0,0,0,4
"717",0,1,0,0,0,0,0,3
"718",0,1,0,0,0,0,0,5
"719",0,1,0,0,0,0,0,16
"720",0,1,0,0,0,0,0,3
"721",0,1,0,0,0,0,0,2
"722",0,1,0,0,0,0,0,4
"723",0,1,0,0,0,0,0,5
"724",0,1,0,0,0,0,0,20
"725",0,1,0,0,0,0,0,7
"726",0,1,0,0,0,0,0,5
"727",0,1,0,0,0,0,0,4
"728",0,1,0,0,0,0,0,7
"729",0,1,0,0,0,0,0,3
"730",0,1,0,0,0,0,0,3
"731",0,1,0,0,0,0,0,5
"732",0,1,0,0,0,0,0,28
"733",0,1,0,0,0,0,0,8
"734",0,1,0,0,0,0,0,6
"735",0,1,0,0,0,0,0,10
"736",0,1,0,0,0,0,0,6
"737",0,1,0,0,0,0,0,3
"738",0,1,0,0,0,0,0,2
"739",0,1,0,0,0,0,0,10
"740",0,1,0,0,0,0,0,3
"741",0,1,0,0,0,0,0,2
"742",0,1,0,0,0,0,0,3
"743",0,1,0,0,0,0,0,3
"744",0,1,0,0,0,0,0,5
"745",0,1,0,0,0,0,0,2
"746",0,1,0,0,0,0,0,3
"747",0,1,0,0,0,0,0,6
"748",0,1,0,0,0,0,0,3
"749",0,1,0,0,0,0,0,4
"750",0,1,0,0,0,0,0,3
"751",0,1,0,0,0,0,0,5
"752",0,1,0,0,0,0,0,1
"753",0,1,0,0,0,0,0,5
"754",0,1,0,0,0,0,0,1
"755",0,1,0,0,0,0,0,14
"756",0,1,0,0,0,0,0,4
"757",0,1,0,0,0,0,0,8
"758",0,1,0,0,0,0,0,3
"759",0,1,0,0,0,0,0,7
"760",0,1,0,0,0,0,0,17
"761",0,1,0,0,0,0,0,3
"762",0,1,0,0,0,0,0,3
"763",0,1,0,0,0,0,0,2
"764",0,1,0,0,0,0,0,2
"765",0,1,0,0,0,0,0,4
"766",0,1,0,0,0,0,0,2
"767",0,1,0,0,0,0,0,2
"768",0,1,0,0,0,0,0,2
"769",0,1,0,0,0,0,0,5
"770",0,1,0,0,0,0,0,2
"771",0,1,0,0,0,0,0,16
"772",0,1,0,0,0,0,0,7
"773",0,1,0,0,0,0,0,9
"774",0,1,0,0,0,0,0,4
"775",0,1,0,0,0,0,0,5
"776",0,1,0,0,0,0,0,7
"777",0,0,1,0,0,0,0,3
"778",0,0,1,0,0,0,0,6
"779",0,0,1,0,0,0,0,15
"780",0,0,1,0,0,0,0,15
"781",0,0,1,0,0,0,0,3
"782",0,0,1,0,0,0,0,2
"783",0,0,1,0,0,0,0,2
"784",0,0,1,0,0,0,0,3
"785",0,0,1,0,0,0,0,2
"786",0,0,1,0,0,0,0,6
"787",0,0,1,0,0,0,0,6
"788",0,0,1,0,0,0,0,3
"789",0,0,1,0,0,0,0,6
"790",0,0,1,0,0,0,0,1
"791",0,0,1,0,0,0,0,3
"792",0,0,1,0,0,0,0,3
"793",0,0,1,0,0,0,0,12
"794",0,0,1,0,0,0,0,2
"795",0,0,1,0,0,0,0,6
"796",0,0,1,0,0,0,0,14
"797",0,0,1,0,0,0,0,5
"798",0,0,1,0,0,0,0,18
"799",0,0,1,0,0,0,0,3
"800",0,0,1,0,0,0,0,5
"801",0,0,1,0,0,0,0,7
"802",0,0,1,0,0,0,0,6
"803",0,0,1,0,0,0,0,7
"804",0,0,1,0,0,0,0,10
"805",0,0,1,0,0,0,0,10
"806",0,0,1,0,0,0,0,2
"807",0,0,1,0,0,0,0,8
"808",0,0,1,0,0,0,0,6
"809",0,0,1,0,0,0,0,42
"810",0,0,1,0,0,0,0,23
"811",0,0,1,0,0,0,0,3
"812",0,0,1,0,0,0,0,6
"813",0,0,1,0,0,0,0,14
"814",0,0,1,0,0,0,0,15
"815",0,0,1,0,0,0,0,6
"816",0,0,1,0,0,0,0,5
"817",0,0,1,0,0,0,0,3
"818",0,0,1,0,0,0,0,3
"819",0,0,1,0,0,0,0,3
"820",0,0,1,0,0,0,0,4
"821",0,0,1,0,0,0,0,2
"822",0,0,1,0,0,0,0,3
"823",0,0,1,0,0,0,0,4
"824",0,0,1,0,0,0,0,2
"825",0,0,1,0,0,0,0,3
"826",0,0,1,0,0,0,0,2
"827",0,0,1,0,0,0,0,2
"828",0,0,1,0,0,0,0,10
"829",0,0,1,0,0,0,0,3
"830",0,0,1,0,0,0,0,10
"831",0,0,1,0,0,0,0,6
"832",0,0,1,0,0,0,0,1
"833",0,0,1,0,0,0,0,11
"834",0,0,1,0,0,0,0,10
"835",0,0,1,0,0,0,0,2
"836",0,0,1,0,0,0,0,7
"837",0,0,1,0,0,0,0,7
"838",0,0,1,0,0,0,0,6
"839",0,0,1,0,0,0,0,6
"840",0,0,1,0,0,0,0,8
"841",0,0,1,0,0,0,0,3
"842",0,0,1,0,0,0,0,3
"843",0,0,1,0,0,0,0,2
"844",0,0,1,0,0,0,0,12
"845",0,0,1,0,0,0,0,29
"846",0,0,1,0,0,0,0,8
"847",0,0,1,0,0,0,0,7
"848",0,0,1,0,0,0,0,6
"849",0,0,1,0,0,0,0,7
"850",0,0,1,0,0,0,0,1
"851",0,0,1,0,0,0,0,3
"852",0,0,1,0,0,0,0,3
"853",0,0,1,0,0,0,0,12
"854",0,0,1,0,0,0,0,2
"855",0,0,1,0,0,0,0,8
"856",0,0,1,0,0,0,0,3
"857",0,0,1,0,0,0,0,6
"858",0,0,1,0,0,0,0,14
"859",0,0,1,0,0,0,0,5
"860",0,0,1,0,0,0,0,18
"861",0,0,1,0,0,0,0,11
"862",0,0,1,0,0,0,0,38
"863",0,0,1,0,0,0,0,3
"864",0,0,1,0,0,0,0,5
"865",0,0,1,0,0,0,0,4
"866",0,0,1,0,0,0,0,6
"867",0,0,1,0,0,0,0,5
"868",0,0,1,0,0,0,0,9
"869",0,0,1,0,0,0,0,2
"870",0,0,1,0,0,0,0,5
"871",0,0,1,0,0,0,0,3
"872",0,0,1,0,0,0,0,6
"873",0,0,1,0,0,0,0,4
"874",0,0,1,0,0,0,0,2
"875",0,0,1,0,0,0,0,5
"876",0,0,1,0,0,0,0,3
"877",0,0,1,0,0,0,0,2
"878",0,0,1,0,0,0,0,9
"879",0,0,1,0,0,0,0,13
"880",0,0,1,0,0,0,0,14
"881",0,0,1,0,0,0,0,15
"882",0,0,1,0,0,0,0,5
"883",0,0,1,0,0,0,0,1
"884",0,0,1,0,0,0,0,5
"885",0,0,1,0,0,0,0,3
"886",0,0,1,0,0,0,0,6
"887",0,0,1,0,0,0,0,5
"888",0,0,1,0,0,0,0,3
"889",0,0,1,0,0,0,0,3
"890",0,0,1,0,0,0,0,5
"891",0,0,1,0,0,0,0,3
"892",0,0,1,0,0,0,0,3
"893",0,0,1,0,0,0,0,4
"894",0,0,1,0,0,0,0,2
"895",0,0,1,0,0,0,0,6
"896",0,0,1,0,0,0,0,6
"897",0,0,1,0,0,0,0,7
"898",0,0,1,0,0,0,0,8
"899",0,0,1,0,0,0,0,4
"900",0,0,1,0,0,0,0,18
"901",0,0,1,0,0,0,0,10
"902",0,0,1,0,0,0,0,2
"903",0,0,1,0,0,0,0,8
"904",0,0,1,0,0,0,0,27
"905",0,0,1,0,0,0,0,1
"906",0,0,1,0,0,0,0,1
"907",0,0,1,0,0,0,0,1
"908",0,0,1,0,0,0,0,2
"909",0,0,1,0,0,0,0,4
"910",0,0,1,0,0,0,0,10
"911",0,0,1,0,0,0,0,16
"912",0,0,1,0,0,0,0,2
"913",0,0,1,0,0,0,0,3
"914",0,0,1,0,0,0,0,2
"915",0,0,1,0,0,0,0,3
"916",0,0,1,0,0,0,0,14
"917",0,0,1,0,0,0,0,4
"918",0,0,1,0,0,0,0,2
"919",0,0,1,0,0,0,0,3
"920",0,0,1,0,0,0,0,5
"921",0,0,1,0,0,0,0,2
"922",0,0,1,0,0,0,0,5
"923",0,0,1,0,0,0,0,10
"924",0,0,1,0,0,0,0,3
"925",0,0,1,0,0,0,0,2
"926",0,0,1,0,0,0,0,4
"927",0,0,1,0,0,0,0,2
"928",0,0,1,0,0,0,0,6
"929",0,0,1,0,0,0,0,7
"930",0,0,1,0,0,0,0,10
"931",0,0,1,0,0,0,0,6
"932",0,0,1,0,0,0,0,5
"933",0,0,1,0,0,0,0,3
"934",0,0,1,0,0,0,0,1
"935",0,0,1,0,0,0,0,1
"936",0,0,1,0,0,0,0,8
"937",0,0,1,0,0,0,0,2
"938",0,0,1,0,0,0,0,5
"939",0,0,1,0,0,0,0,2
"940",0,0,1,0,0,0,0,2
"941",0,0,1,0,0,0,0,3
"942",0,0,1,0,0,0,0,11
"943",0,0,1,0,0,0,0,3
"944",0,0,1,0,0,0,0,1
"945",0,0,1,0,0,0,0,10
"946",0,0,1,0,0,0,0,2
"947",0,0,1,0,0,0,0,30
"948",0,0,1,0,0,0,0,7
"949",0,0,1,0,0,0,0,1
"950",0,0,1,0,0,0,0,3
"951",0,0,1,0,0,0,0,3
"952",0,0,1,0,0,0,0,7
"953",0,0,1,0,0,0,0,6
"954",0,0,1,0,0,0,0,6
"955",0,0,1,0,0,0,0,8
"956",0,0,1,0,0,0,0,8
"957",0,0,1,0,0,0,0,3
"958",0,0,1,0,0,0,0,3
"959",0,0,1,0,0,0,0,3
"960",0,0,1,0,0,0,0,2
"961",0,0,1,0,0,0,0,12
"962",0,0,1,0,0,0,0,5
"963",0,0,1,0,0,0,0,10
"964",0,0,1,0,0,0,0,3
"965",0,0,1,0,0,0,0,150
"966",0,0,1,0,0,0,0,22
"967",0,0,1,0,0,0,0,20
"968",0,0,1,0,0,0,0,9
"969",0,0,1,0,0,0,0,5
"970",0,0,1,0,0,0,0,2
"971",0,0,1,0,0,0,0,2
"972",0,0,1,0,0,0,0,2
"973",0,0,1,0,0,0,0,5
"974",0,0,1,0,0,0,0,5
"975",0,0,1,0,0,0,0,4
"976",0,0,1,0,0,0,0,5
"977",0,0,1,0,0,0,0,3
"978",0,0,1,0,0,0,0,2
"979",0,0,1,0,0,0,0,2
"980",0,0,1,0,0,0,0,104
"981",0,0,1,0,0,0,0,2
"982",0,0,1,0,0,0,0,2
"983",0,0,1,0,0,0,0,4
"984",0,0,1,0,0,0,0,29
"985",0,0,1,0,0,0,0,8
"986",0,0,1,0,0,0,0,7
"987",0,0,1,0,0,0,0,6
"988",0,0,1,0,0,0,0,7
"989",0,0,1,0,0,0,0,2
"990",0,0,1,0,0,0,0,2
"991",0,0,1,0,0,0,0,3
"992",0,0,1,0,0,0,0,2
"993",0,0,1,0,0,0,0,6
"994",0,0,1,0,0,0,0,2
"995",0,0,1,0,0,0,0,3
"996",0,0,1,0,0,0,0,1
"997",0,0,1,0,0,0,0,3
"998",0,0,1,0,0,0,0,3
"999",0,0,1,0,0,0,0,12
"1000",0,0,1,0,0,0,0,2
"1001",0,0,1,0,0,0,0,10
"1002",0,0,1,0,0,0,0,3
"1003",0,0,1,0,0,0,0,14
"1004",0,0,1,0,0,0,0,7
"1005",0,0,1,0,0,0,0,10
"1006",0,0,1,0,0,0,0,6
"1007",0,0,1,0,0,0,0,24
"1008",0,0,1,0,0,0,0,3
"1009",0,0,1,0,0,0,0,4
"1010",0,0,1,0,0,0,0,4
"1011",0,0,1,0,0,0,0,33
"1012",0,0,1,0,0,0,0,6
"1013",0,0,1,0,0,0,0,4
"1014",0,0,1,0,0,0,0,4
"1015",0,0,1,0,0,0,0,2
"1016",0,0,1,0,0,0,0,5
"1017",0,0,1,0,0,0,0,7
"1018",0,0,1,0,0,0,0,4
"1019",0,0,1,0,0,0,0,8
"1020",0,0,1,0,0,0,0,3
"1021",0,0,1,0,0,0,0,2
"1022",0,0,1,0,0,0,0,5
"1023",0,0,1,0,0,0,0,2
"1024",0,0,1,0,0,0,0,4
"1025",0,0,1,0,0,0,0,8
"1026",0,0,1,0,0,0,0,3
"1027",0,0,1,0,0,0,0,6
"1028",0,0,1,0,0,0,0,14
"1029",0,0,1,0,0,0,0,5
"1030",0,0,1,0,0,0,0,2
"1031",0,0,1,0,0,0,0,18
"1032",0,0,1,0,0,0,0,3
"1033",0,0,1,0,0,0,0,11
"1034",0,0,1,0,0,0,0,12
"1035",0,0,1,0,0,0,0,5
"1036",0,0,1,0,0,0,0,3
"1037",0,0,1,0,0,0,0,5
"1038",0,0,1,0,0,0,0,4
"1039",0,0,1,0,0,0,0,6
"1040",0,0,1,0,0,0,0,5
"1041",0,0,1,0,0,0,0,3
"1042",0,0,1,0,0,0,0,2
"1043",0,0,1,0,0,0,0,3
"1044",0,0,1,0,0,0,0,4
"1045",0,0,1,0,0,0,0,3
"1046",0,0,1,0,0,0,0,1
"1047",0,0,1,0,0,0,0,33
"1048",0,0,1,0,0,0,0,1
"1049",0,0,1,0,0,0,0,10
"1050",0,0,1,0,0,0,0,6
"1051",0,0,1,0,0,0,0,11
"1052",0,0,1,0,0,0,0,5
"1053",0,0,1,0,0,0,0,4
"1054",0,0,1,0,0,0,0,3
"1055",0,0,1,0,0,0,0,10
"1056",0,0,1,0,0,0,0,3
"1057",0,0,1,0,0,0,0,4
"1058",0,0,1,0,0,0,0,15
"1059",0,0,1,0,0,0,0,7
"1060",0,0,1,0,0,0,0,6
"1061",0,0,1,0,0,0,0,3
"1062",0,0,1,0,0,0,0,90
"1063",0,0,1,0,0,0,0,5
"1064",0,0,1,0,0,0,0,1
"1065",0,0,1,0,0,0,0,3
"1066",0,0,1,0,0,0,0,6
"1067",0,0,1,0,0,0,0,2
"1068",0,0,1,0,0,0,0,37
"1069",0,0,1,0,0,0,0,2
"1070",0,0,1,0,0,0,0,2
"1071",0,0,1,0,0,0,0,7
"1072",0,0,1,0,0,0,0,2
"1073",0,0,1,0,0,0,0,33
"1074",0,0,1,0,0,0,0,12
"1075",0,0,1,0,0,0,0,5
"1076",0,0,1,0,0,0,0,13
"1077",0,0,1,0,0,0,0,2
"1078",0,0,1,0,0,0,0,15
"1079",0,0,1,0,0,0,0,5
"1080",0,0,1,0,0,0,0,14
"1081",0,0,1,0,0,0,0,81
"1082",0,0,1,0,0,0,0,51
"1083",0,0,1,0,0,0,0,2
"1084",0,0,1,0,0,0,0,9
"1085",0,0,1,0,0,0,0,4
"1086",0,0,1,0,0,0,0,4
"1087",0,0,1,0,0,0,0,8
"1088",0,0,1,0,0,0,0,1
"1089",0,0,1,0,0,0,0,11
"1090",0,0,1,0,0,0,0,5
"1091",0,0,1,0,0,0,0,3
"1092",0,0,1,0,0,0,0,12
"1093",0,0,1,0,0,0,0,4
"1094",0,0,1,0,0,0,0,5
"1095",0,0,1,0,0,0,0,2
"1096",0,0,1,0,0,0,0,4
"1097",0,0,1,0,0,0,0,42
"1098",0,0,1,0,0,0,0,16
"1099",0,0,1,0,0,0,0,4
"1100",0,0,1,0,0,0,0,4
"1101",0,0,1,0,0,0,0,3
"1102",0,0,1,0,0,0,0,2
"1103",0,0,1,0,0,0,0,2
"1104",0,0,1,0,0,0,0,4
"1105",0,0,1,0,0,0,0,8
"1106",0,0,1,0,0,0,0,4
"1107",0,0,1,0,0,0,0,2
"1108",0,0,1,0,0,0,0,5
"1109",0,0,1,0,0,0,0,9
"1110",0,0,1,0,0,0,0,7
"1111",0,0,1,0,0,0,0,1
"1112",0,0,1,0,0,0,0,10
"1113",0,0,1,0,0,0,0,9
"1114",0,0,1,0,0,0,0,5
"1115",0,0,1,0,0,0,0,4
"1116",0,0,1,0,0,0,0,3
"1117",0,0,1,0,0,0,0,6
"1118",0,0,1,0,0,0,0,4
"1119",0,0,1,0,0,0,0,2
"1120",0,0,1,0,0,0,0,59
"1121",0,0,1,0,0,0,0,5
"1122",0,0,1,0,0,0,0,9
"1123",0,0,1,0,0,0,0,7
"1124",0,0,1,0,0,0,0,4
"1125",0,0,1,0,0,0,0,42
"1126",0,0,1,0,0,0,0,5
"1127",0,0,1,0,0,0,0,5
"1128",0,0,1,0,0,0,0,6
"1129",0,0,1,0,0,0,0,4
"1130",0,0,1,0,0,0,0,3
"1131",0,0,1,0,0,0,0,2
"1132",0,0,1,0,0,0,0,2
"1133",0,0,1,0,0,0,0,7
"1134",0,0,1,0,0,0,0,3
"1135",0,0,1,0,0,0,0,14
"1136",0,0,1,0,0,0,0,4
"1137",0,0,1,0,0,0,0,2
"1138",0,0,1,0,0,0,0,6
"1139",0,0,1,0,0,0,0,5
"1140",0,0,1,0,0,0,0,4
"1141",0,0,1,0,0,0,0,3
"1142",0,0,1,0,0,0,0,10
"1143",0,0,1,0,0,0,0,2
"1144",0,0,1,0,0,0,0,7
"1145",0,0,1,0,0,0,0,3
"1146",0,0,1,0,0,0,0,2
"1147",0,0,1,0,0,0,0,7
"1148",0,0,1,0,0,0,0,6
"1149",0,0,1,0,0,0,0,5
"1150",0,0,1,0,0,0,0,9
"1151",0,0,1,0,0,0,0,10
"1152",0,0,1,0,0,0,0,3
"1153",0,0,1,0,0,0,0,3
"1154",0,0,1,0,0,0,0,5
"1155",0,0,1,0,0,0,0,2
"1156",0,0,1,0,0,0,0,14
"1157",0,0,1,0,0,0,0,11
"1158",0,0,1,0,0,0,0,2
"1159",0,0,1,0,0,0,0,14
"1160",0,0,1,0,0,0,0,2
"1161",0,0,1,0,0,0,0,3
"1162",0,0,1,0,0,0,0,4
"1163",0,0,1,0,0,0,0,7
"1164",0,0,1,0,0,0,0,6
"1165",0,0,1,0,0,0,0,7
"1166",0,0,1,0,0,0,0,7
"1167",0,0,1,0,0,0,0,8
"1168",0,0,1,0,0,0,0,9
"1169",0,0,1,0,0,0,0,19
"1170",0,0,1,0,0,0,0,5
"1171",0,0,1,0,0,0,0,2
"1172",0,0,1,0,0,0,0,8
"1173",0,0,1,0,0,0,0,3
"1174",0,0,1,0,0,0,0,2
"1175",0,0,1,0,0,0,0,4
"1176",0,0,1,0,0,0,0,2
"1177",0,0,1,0,0,0,0,4
"1178",0,0,1,0,0,0,0,6
"1179",0,0,1,0,0,0,0,5
"1180",0,0,1,0,0,0,0,4
"1181",0,0,1,0,0,0,0,10
"1182",0,0,1,0,0,0,0,4
"1183",0,0,1,0,0,0,0,7
"1184",0,0,1,0,0,0,0,7
"1185",0,0,1,0,0,0,0,10
"1186",0,0,1,0,0,0,0,3
"1187",0,0,1,0,0,0,0,2
"1188",0,0,1,0,0,0,0,5
"1189",0,0,1,0,0,0,0,10
"1190",0,0,1,0,0,0,0,11
"1191",0,0,1,0,0,0,0,7
"1192",0,0,1,0,0,0,0,7
"1193",0,0,1,0,0,0,0,4
"1194",0,0,1,0,0,0,0,4
"1195",0,0,1,0,0,0,0,13
"1196",0,0,1,0,0,0,0,20
"1197",0,0,1,0,0,0,0,4
"1198",0,0,1,0,0,0,0,1
"1199",0,0,1,0,0,0,0,3
"1200",0,0,1,0,0,0,0,14
"1201",0,0,1,0,0,0,0,5
"1202",0,0,1,0,0,0,0,4
"1203",0,0,1,0,0,0,0,3
"1204",0,0,1,0,0,0,0,3
"1205",0,0,1,0,0,0,0,1
"1206",0,0,1,0,0,0,0,21
"1207",0,0,1,0,0,0,0,6
"1208",0,0,1,0,0,0,0,3
"1209",0,0,1,0,0,0,0,4
"1210",0,0,1,0,0,0,0,3
"1211",0,0,1,0,0,0,0,1
"1212",0,0,1,0,0,0,0,30
"1213",0,0,1,0,0,0,0,6
"1214",0,0,1,0,0,0,0,14
"1215",0,0,1,0,0,0,0,2
"1216",0,0,1,0,0,0,0,5
"1217",0,0,1,0,0,0,0,2
"1218",0,0,1,0,0,0,0,3
"1219",0,0,1,0,0,0,0,5
"1220",0,0,1,0,0,0,0,2
"1221",0,0,1,0,0,0,0,6
"1222",0,0,1,0,0,0,0,42
"1223",0,0,1,0,0,0,0,2
"1224",0,0,1,0,0,0,0,5
"1225",0,0,1,0,0,0,0,1
"1226",0,0,1,0,0,0,0,5
"1227",0,0,1,0,0,0,0,2
"1228",0,0,1,0,0,0,0,4
"1229",0,0,1,0,0,0,0,3
"1230",0,0,1,0,0,0,0,7
"1231",0,0,1,0,0,0,0,3
"1232",0,0,1,0,0,0,0,5
"1233",0,0,1,0,0,0,0,6
"1234",0,0,1,0,0,0,0,4
"1235",0,0,1,0,0,0,0,8
"1236",0,0,1,0,0,0,0,5
"1237",0,0,1,0,0,0,0,5
"1238",0,0,1,0,0,0,0,4
"1239",0,0,1,0,0,0,0,8
"1240",0,0,1,0,0,0,0,1
"1241",0,0,1,0,0,0,0,5
"1242",0,0,1,0,0,0,0,7
"1243",0,0,1,0,0,0,0,7
"1244",0,0,1,0,0,0,0,2
"1245",0,0,1,0,0,0,0,15
"1246",0,0,1,0,0,0,0,6
"1247",0,0,1,0,0,0,0,4
"1248",0,0,1,0,0,0,0,5
"1249",0,0,1,0,0,0,0,5
"1250",0,0,1,0,0,0,0,5
"1251",0,0,1,0,0,0,0,14
"1252",0,0,1,0,0,0,0,7
"1253",0,0,1,0,0,0,0,3
"1254",0,0,1,0,0,0,0,2
"1255",0,0,1,0,0,0,0,4
"1256",0,0,1,0,0,0,0,4
"1257",0,0,1,0,0,0,0,3
"1258",0,0,1,0,0,0,0,2
"1259",0,0,1,0,0,0,0,5
"1260",0,0,1,0,0,0,0,3
"1261",0,0,1,0,0,0,0,14
"1262",0,0,1,0,0,0,0,2
"1263",0,0,1,0,0,0,0,8
"1264",0,0,1,0,0,0,0,3
"1265",0,0,1,0,0,0,0,2
"1266",0,0,1,0,0,0,0,10
"1267",0,0,1,0,0,0,0,2
"1268",0,0,1,0,0,0,0,13
"1269",0,0,1,0,0,0,0,6
"1270",0,0,1,0,0,0,0,2
"1271",0,0,1,0,0,0,0,6
"1272",0,0,1,0,0,0,0,10
"1273",0,0,1,0,0,0,0,5
"1274",0,0,1,0,0,0,0,4
"1275",0,0,1,0,0,0,0,3
"1276",0,0,1,0,0,0,0,3
"1277",0,0,1,0,0,0,0,120
"1278",0,0,1,0,0,0,0,14
"1279",0,0,1,0,0,0,0,5
"1280",0,0,1,0,0,0,0,14
"1281",0,0,1,0,0,0,0,6
"1282",0,0,1,0,0,0,0,12
"1283",0,0,1,0,0,0,0,59
